arrival_id,crop_id,district_id,market_id,variety,arrival_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,arrival_date
1163,1163,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1164,1164,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1165,1165,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1166,1166,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1167,1167,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1168,1168,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1169,1169,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1170,1170,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1171,1171,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1172,1172,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1173,1173,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1174,1174,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1175,1175,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1176,1176,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1177,1177,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1178,1178,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1179,1179,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1180,1180,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1181,1181,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1182,1182,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1183,1183,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1184,1184,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1185,1185,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1186,1186,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1187,1187,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1188,1188,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1189,1189,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1190,1190,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1191,1191,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1192,1192,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1193,1193,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1194,1194,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1195,1195,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1196,1196,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1197,1197,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1198,1198,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1199,1199,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1200,1200,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1201,1201,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1202,1202,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1203,1203,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1204,1204,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1205,1205,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1206,1206,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1207,1207,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1208,1208,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1209,1209,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1210,1210,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1211,1211,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1212,1212,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1213,1213,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1214,1214,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1215,1215,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1216,1216,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1217,1217,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1218,1218,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1219,1219,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1220,1220,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1221,1221,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1222,1222,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1223,1223,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1224,1224,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1225,1225,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1226,1226,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1227,1227,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1228,1228,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1229,1229,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1230,1230,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1231,1231,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1232,1232,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1233,1233,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1234,1234,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1235,1235,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1236,1236,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1237,1237,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1238,1238,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1239,1239,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1240,1240,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1241,1241,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1242,1242,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1243,1243,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1244,1244,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1245,1245,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1246,1246,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1247,1247,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1248,1248,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1249,1249,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1250,1250,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1251,1251,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1252,1252,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1253,1253,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1254,1254,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1255,1255,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1256,1256,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1257,1257,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1258,1258,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1259,1259,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1260,1260,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1261,1261,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1262,1262,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1263,1263,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1264,1264,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1265,1265,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1266,1266,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1267,1267,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1268,1268,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1269,1269,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1270,1270,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1271,1271,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1272,1272,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1273,1273,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1274,1274,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1275,1275,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1276,1276,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1277,1277,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1278,1278,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1279,1279,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1280,1280,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1281,1281,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1282,1282,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1283,1283,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1284,1284,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1285,1285,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1286,1286,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1287,1287,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1288,1288,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1289,1289,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1290,1290,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1291,1291,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1292,1292,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1293,1293,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1294,1294,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1295,1295,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1296,1296,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1297,1297,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1298,1298,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1299,1299,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1300,1300,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1301,1301,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1302,1302,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1303,1303,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1304,1304,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1305,1305,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1306,1306,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1307,1307,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1308,1308,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1309,1309,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1310,1310,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1311,1311,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1312,1312,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1313,1313,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1314,1314,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1315,1315,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1316,1316,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1317,1317,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1318,1318,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1319,1319,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1320,1320,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1321,1321,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1322,1322,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1323,1323,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1324,1324,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1325,1325,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1326,1326,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1327,1327,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1328,1328,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1329,1329,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1330,1330,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1331,1331,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1332,1332,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1333,1333,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1334,1334,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1335,1335,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1336,1336,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1337,1337,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1338,1338,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1339,1339,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1340,1340,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1341,1341,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1342,1342,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1343,1343,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1344,1344,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1345,1345,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1346,1346,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1347,1347,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1348,1348,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1349,1349,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1350,1350,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1351,1351,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1352,1352,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1353,1353,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1354,1354,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1355,1355,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1356,1356,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1357,1357,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1358,1358,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1359,1359,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1360,1360,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1361,1361,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1362,1362,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1363,1363,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1364,1364,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1365,1365,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1366,1366,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1367,1367,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1368,1368,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1369,1369,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1370,1370,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1371,1371,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1372,1372,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1373,1373,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
1374,1374,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
1375,1375,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
1376,1376,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
1377,1377,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1378,1378,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1379,1379,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1380,1380,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1381,1381,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1382,1382,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1383,1383,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1384,1384,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1385,1385,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1386,1386,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1387,1387,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1388,1388,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1389,1389,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1390,1390,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1391,1391,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1392,1392,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1393,1393,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1394,1394,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1395,1395,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1396,1396,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1397,1397,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1398,1398,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1399,1399,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1400,1400,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1401,1401,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1402,1402,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1403,1403,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1404,1404,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1405,1405,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1406,1406,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1407,1407,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1408,1408,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1409,1409,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1410,1410,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1411,1411,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1412,1412,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1413,1413,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1414,1414,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1415,1415,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1416,1416,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1417,1417,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1418,1418,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1419,1419,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1420,1420,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1421,1421,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1422,1422,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1423,1423,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1424,1424,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1425,1425,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1426,1426,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1427,1427,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1428,1428,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1429,1429,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1430,1430,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1431,1431,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1432,1432,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1433,1433,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1434,1434,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1435,1435,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1436,1436,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1437,1437,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1438,1438,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1439,1439,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1440,1440,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1441,1441,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1442,1442,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1443,1443,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1444,1444,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1445,1445,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1446,1446,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1447,1447,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1448,1448,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1449,1449,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1450,1450,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1451,1451,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1452,1452,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1453,1453,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1454,1454,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1455,1455,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1456,1456,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1457,1457,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
1458,1458,Kollam,Kollam,Other,0.3,5000,5500,5300,7/14/2022
1459,1459,Hyderabad,Erragadda(Rythu Bazar),Other,3,2800,2800,2800,7/14/2022
1460,1460,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.3,280,2800,2800,7/14/2022
1461,1461,Surat,Surat,Other,1,4000,7500,5750,7/14/2022
1462,1462,Wayanad,Kalpetta,Other,13,2400,2500,2500,7/14/2022
1463,1463,Idukki,Kattappana,Other,4.9,1800,2300,2100,7/14/2022
