record_id,crop_id,district_id,soil_ph,soil_moisture,temperature_c,rainfall_mm,fertilizer_used,pesticide_usage,crop_yield,sustainability_score
706,706,706,6.866357136,11.27881168,28.32104863,211.7406419,163.5330807,19.03316317,9.226687233,94.27392182
707,707,707,7.351499235,22.55540042,15.45964809,159.8400548,179.3440195,7.238119912,7.641995653,64.85601911
708,708,708,6.287981639,31.89317987,32.70281886,226.439698,144.1136373,13.03784381,4.997396859,31.05742015
709,709,709,5.540503561,27.01962752,18.32841111,281.7497621,79.110613,10.73248472,5.036637679,18.27919942
710,710,710,5.99357672,20.40764081,16.88844866,142.5990175,165.1689721,9.279548388,1.720962194,94.41905053
711,711,711,7.436183201,32.20362003,16.28615725,161.2680131,142.2017209,18.1052356,7.482684892,27.28035088
712,712,712,6.148121368,40.73676834,24.04146425,152.8223664,53.52014583,8.919403445,9.725133719,44.76856192
713,713,713,6.98428108,22.20449952,32.72936613,109.6781034,51.2981932,12.56212024,1.895442517,40.1525595
714,714,714,6.760960116,38.50620387,27.1186499,94.23094948,116.4663169,15.28601406,5.402588374,73.91419949
715,715,715,7.239974306,27.94971919,28.44699167,132.9601765,118.7470783,17.47749311,8.377627657,17.24315186
716,716,716,6.123065959,20.31319851,24.9294039,134.6571624,146.2556604,11.57939915,5.832644242,2.919299443
717,717,717,6.051149585,40.89931863,30.83088041,264.9187753,170.3965197,2.280063961,8.730546687,52.01199796
718,718,718,7.193098453,11.35214047,15.5911995,66.04925139,162.3493539,16.23047681,1.249242988,35.02556746
719,719,719,6.436337453,23.02489271,21.96534903,199.4860411,178.4943904,17.81312545,3.290525288,95.85179282
720,720,720,6.292317631,22.87341766,15.86820289,90.14688987,192.9334893,10.62359035,3.199227492,2.478155115
721,721,721,5.744941551,29.95604222,30.20264717,172.3504649,156.1995179,2.367354709,6.149854022,7.402529626
722,722,722,7.079926465,10.48106834,26.7542809,113.6918311,136.0826461,2.275009946,1.832969027,54.87428647
723,723,723,7.094912072,40.86807282,23.05667059,193.4296014,125.15611,1.625063065,1.795584778,72.3595076
724,724,724,5.97678026,37.87975789,30.88151071,106.7228824,80.44860271,7.490750503,1.295079018,53.43493367
725,725,725,6.813901625,47.68475491,19.81546155,72.46133892,110.0849637,7.191755591,1.809883672,76.6127379
726,726,726,7.055566565,46.46296643,15.08235641,269.1462184,161.0694305,16.55043115,8.583405353,2.339143752
727,727,727,6.145742467,42.10392381,16.0306781,130.3633576,149.2362293,3.223505186,2.472624625,98.07775656
728,728,728,6.413592286,12.72970918,18.40873511,150.9327651,165.359215,6.959103916,1.858833423,17.02237654
729,729,729,6.253408409,47.46515354,22.81071109,245.3687198,132.9362226,5.618350446,4.659322649,91.35028572
730,730,730,6.655148133,40.72990196,26.66191538,99.4106946,89.69498092,10.53075588,5.001700937,94.42101979
731,731,731,7.005319914,19.9079107,30.86266023,99.16473479,102.2807013,8.404551373,6.500540083,7.960038096
732,732,732,6.676666917,17.97464236,27.28291136,55.25727263,184.0011019,16.46510031,2.577180302,1.204670759
733,733,733,6.34244139,46.04711796,33.85230568,171.9232495,138.9930867,2.492171029,5.016964218,34.59183667
734,734,734,5.92755864,19.37431977,18.43415323,198.4974368,143.8875941,18.27755485,1.086277404,60.77091454
735,735,735,6.633946805,45.65988487,21.35034971,174.527729,170.6720601,12.64279933,5.61998567,50.56961919
736,736,736,5.822897636,31.10418639,21.55867525,94.38921013,109.3404225,14.96899145,6.130984018,88.97237903
737,737,737,6.677890541,28.77446835,20.79443275,174.914527,157.5549834,1.917826156,9.250806355,40.22889348
738,738,738,7.043648301,47.22396955,27.31514176,86.3163426,158.174601,5.03434953,3.449211011,43.85104737
739,739,739,5.858088242,48.53406702,26.34814184,261.9894144,165.0934566,1.474690775,9.085074451,40.67360592
740,740,740,5.749751457,11.13312365,17.72039031,283.5356253,143.159407,11.95206257,4.772896547,20.70275009
741,741,741,6.786958529,14.02098361,18.26130609,266.2966099,186.9099856,10.63720059,6.515433454,29.89595767
742,742,742,7.46120014,32.52647858,17.96976535,264.3955841,117.6317653,15.07694228,7.501519795,94.64662657
743,743,743,6.554873247,15.1405617,32.7901282,64.26492334,55.34560823,13.29891623,1.005271183,75.97658674
744,744,744,6.867382077,45.56019009,20.43230244,141.2137519,165.8570867,2.495905976,3.571182013,48.9111729
745,745,745,6.205433335,45.18570743,23.44700204,189.8855625,172.3273002,12.92849678,6.940426528,93.32887525
746,746,746,6.05085645,24.8245557,30.4006819,231.1411329,89.37716164,11.51755994,6.858561912,69.16225656
747,747,747,5.570362417,36.29019316,16.01505296,72.88256702,113.8411093,13.3280946,8.742810092,18.63669263
748,748,748,5.546736953,49.14174827,21.52305408,219.3266861,94.95638563,9.723755851,8.168048657,7.863483304
749,749,749,6.317005302,14.65539753,20.77711711,88.77369111,74.08082049,4.625267204,1.142681377,59.74877911
750,750,750,6.286170963,28.52432432,27.73032826,93.80803013,191.4447251,13.03619858,4.053477683,70.23243957
751,751,751,7.427394331,36.56468641,17.72465353,59.72507151,141.9404203,15.5731847,1.852899112,80.60017971
752,752,752,7.193280276,47.80256943,19.7912715,293.2429388,167.6954248,6.541672261,4.14014874,70.46087291
753,753,753,6.165643884,45.3422264,17.98150869,77.26601871,189.9951263,15.12257739,5.372634994,76.0666274
754,754,754,5.694519803,30.82864764,30.26458546,179.6252912,146.654485,18.07903488,9.594354203,48.06457043
755,755,755,6.773802039,31.75713562,24.70286354,250.7293307,122.0834355,4.575458755,3.986904844,13.84471734
756,756,756,7.325887357,16.39730257,20.0695849,250.7200521,80.04986667,7.106937905,2.509022363,86.40746915
757,757,757,7.168094109,11.35255833,24.23975547,175.2429259,64.07162036,13.46174341,3.501136975,71.002859
758,758,758,6.10838959,10.11492334,30.519146,134.1695785,192.7925388,6.992970937,4.428838167,15.9247015
759,759,759,7.100931156,29.12352543,26.50344037,55.14640289,80.35104019,7.381566036,7.739254079,73.69996
760,760,760,5.567966125,21.45369054,15.59360494,140.520314,77.35347297,15.62108223,5.940112946,24.8368431
761,761,761,5.518131725,42.95831242,32.275662,275.8412454,119.6279195,3.128756797,1.666444308,92.53797231
762,762,762,5.935425541,37.68074434,21.91311014,254.4464668,147.14631,6.637433633,1.503558719,73.45350507
763,763,763,6.814328696,19.52474085,19.09014687,289.9400861,112.1682749,10.55001064,5.571122204,92.6406881
764,764,764,7.008634877,28.06981402,24.14490062,259.8742913,160.4152922,3.170555973,7.904725055,27.98867061
765,765,765,6.045672969,31.3255116,26.67352586,109.324663,134.2198244,12.96628218,8.36998172,79.37848443
766,766,766,6.851629225,36.98749821,29.00739321,113.3005428,83.87704277,10.80863907,7.248424849,69.31579569
767,767,767,7.223994618,17.35655577,26.46979757,75.36939889,187.0482776,1.842109316,6.120585358,24.93710572
768,768,768,6.911155597,35.94922936,25.3359242,283.4486626,138.6178363,7.778568843,2.997358509,99.42391944
769,769,769,7.470082997,26.38317351,23.64772535,147.3637052,170.0728215,13.39329511,5.661144961,63.86414698
770,770,770,7.009135744,21.31384118,19.45532279,230.7278722,178.0506024,17.1327554,6.13579766,68.5288626
771,771,771,6.177546805,16.50999005,17.71876886,282.0873786,138.2449491,1.081780673,5.194442021,66.19566138
772,772,772,6.669581808,13.96903897,32.0026759,57.22910197,76.41639624,9.44288733,6.518604752,20.19349593
773,773,773,6.93521284,47.35119225,20.45351613,141.7385155,142.2734572,3.569895712,3.130848299,16.58111906
774,774,774,6.213327154,49.71449548,17.64319343,131.1987669,154.9625938,11.15461509,7.315243196,16.82159779
775,775,775,6.655774449,40.30811845,29.66119769,280.6245422,81.60825186,13.75652218,6.429890302,40.41011291
776,776,776,6.885111552,25.33559685,15.40662023,59.30843084,114.7698641,5.677635607,3.907343424,57.16377544
777,777,777,5.763624799,17.07172652,16.58385566,241.9493555,188.8637045,15.06980496,1.188998541,21.864638
778,778,778,6.756760314,19.95365171,22.8590941,291.4257407,184.2263113,4.260413077,1.882332705,54.61120893
779,779,779,6.504043601,33.63430928,17.07891559,134.4723916,56.68149933,1.330857146,4.273882648,63.68001677
780,780,780,6.7549109,32.4568697,30.5237834,259.8489173,98.17541412,1.139492567,4.068165072,80.46605403
781,781,781,7.012159593,41.82557546,29.82566518,136.9601927,133.1727536,3.47953354,8.941017226,8.521217142
782,782,782,7.325267292,41.78643788,25.14369248,222.9298779,87.85535514,2.931786368,1.097343753,95.17720536
783,783,783,5.855963508,13.05054479,24.35819408,295.3096321,191.288312,8.687188972,6.454670843,84.62944339
784,784,784,7.073188545,31.32752418,24.85954914,232.821578,128.9346167,3.502036977,1.030431707,11.38043458
785,785,785,7.330888349,38.7066019,24.03902081,115.4698576,162.9986571,11.52212778,1.077024353,19.98516586
786,786,786,6.988938699,49.18436303,29.27614771,277.6430435,139.8524499,16.95183688,3.313632879,19.18426524
787,787,787,5.910139546,24.33078024,22.56051859,252.2317091,154.0008516,11.87854232,1.034037391,19.87318854
788,788,788,6.189829417,20.61142818,30.57624045,79.5316999,133.7548556,19.63679064,1.232446121,89.4416453
789,789,789,7.344677279,49.82781913,32.58257073,234.6421751,55.06840882,1.299986313,1.738695424,46.46644573
790,790,790,6.634681887,20.4489451,17.68723728,166.3538233,167.18744,4.336261629,7.435072325,56.67957041
791,791,791,5.831625714,14.17887,28.90280932,291.8743736,74.04509386,18.83684177,7.677800054,62.81169559
792,792,792,5.819891486,44.90310154,24.07039933,143.7874797,146.4824776,13.76164862,9.419087011,13.01886027
793,793,793,5.822557067,36.01830866,31.15157459,289.4607673,57.87697703,6.404793585,4.630116603,41.86857101
794,794,794,7.15264316,37.6270485,27.47395274,169.6242551,60.36065887,7.433358415,9.50670308,61.34925221
795,795,795,7.224922865,12.12757211,28.81124631,174.5235512,144.3877788,1.984097564,2.178864477,64.84551559
796,796,796,6.885884722,37.34846693,28.08483789,271.5198935,123.7488744,2.00829236,7.278559481,13.29683716
797,797,797,7.458277882,44.67892944,27.70596936,112.5336675,93.15688904,5.489311197,4.021812698,47.83804036
798,798,798,6.964586018,22.00697404,25.04700312,175.6395854,174.8056771,10.59637081,5.660693071,18.9781978
799,799,799,6.194630943,23.71533743,26.60668382,71.17545315,117.3495157,10.53752348,5.853043219,86.4802545
800,800,800,6.376837735,14.41627051,15.12078258,240.1230204,98.96439403,10.60591832,9.864160701,26.92531201
801,801,801,6.539195574,22.94539356,33.38266257,95.04481047,88.06002256,13.07127246,2.29199673,97.52390784
802,802,802,6.75425778,32.99879174,25.60399643,110.9947819,87.47338632,6.603563853,5.575713404,23.75191279
803,803,803,7.286120109,19.5346445,18.05930879,248.6274996,128.2197078,11.0593399,3.467814605,51.3083735
804,804,804,6.14699506,40.561776,20.85922556,160.2557683,101.2139328,1.882554426,7.540492364,15.93282958
805,805,805,7.234852542,47.46579165,22.16625071,299.9327591,68.5633983,12.55768505,7.765891108,78.30884478
806,806,806,6.950506138,12.02294665,23.28385613,106.2792615,111.5346742,6.575102666,6.269457515,43.35032739
807,807,807,7.231319259,38.84878475,31.95609101,244.6299546,115.0049303,6.230197303,2.473288604,75.0735386
808,808,808,6.351166093,25.48036031,22.6667355,117.109211,125.0117818,17.57878141,5.316354885,82.79654628
809,809,809,7.453713894,40.76670631,19.58791552,276.4934902,171.3335537,13.60408368,9.536243934,73.14961452
810,810,810,6.576747822,26.9310812,30.04032153,271.7357297,126.4273052,4.329446798,3.561195594,9.226864778
811,811,811,5.701588746,34.45378321,16.62111479,214.4170192,118.8962298,17.15103816,3.616312353,59.32815663
812,812,812,7.374371986,15.15697907,16.61825846,285.6957339,187.0512348,11.99976704,3.637869076,78.93292916
813,813,813,5.903505841,48.62403162,32.5874874,129.5656647,86.88069301,19.33510135,8.632885405,17.66144074
814,814,814,5.597899375,30.70918837,17.59426036,56.40036222,98.14483918,8.253933297,3.943199411,2.72495745
815,815,815,6.299559714,47.6658718,20.13893551,227.7389163,134.2505968,6.666951482,1.294862636,29.8093507
816,816,816,7.070353534,29.59986229,19.97180522,289.9815295,130.9609694,3.619549608,8.512202435,90.26088443
817,817,817,5.718354976,48.02733578,15.41941639,127.4249922,100.0273386,11.23995248,7.680276045,58.51455537
818,818,818,6.219164622,43.55050833,32.63300109,226.727085,136.1647145,11.64449883,9.160097168,37.97077462
819,819,819,5.532983749,17.70471156,31.51808792,284.8565171,160.2561066,14.7364402,5.886431716,86.63537764
820,820,820,5.5321782,14.3338894,26.034833,170.1974864,61.71801272,16.04047422,8.765939338,51.72039849
821,821,821,7.023154295,17.87915114,16.63907692,105.8263363,136.5688748,17.04284163,7.882628026,44.78722305
822,822,822,7.039358001,14.86283313,33.54998519,213.2134398,189.9249649,4.631495093,1.460127847,83.98084587
823,823,823,7.002694294,28.28597748,33.21192975,296.9394771,56.16117581,11.96348796,7.500493397,12.24568972
824,824,824,5.530135962,37.86682182,26.89544375,182.2026001,128.0268925,19.77935249,3.680311604,96.77118678
825,825,825,5.77294511,15.03175937,24.21630947,291.360995,98.11740363,7.55768797,8.029706752,44.31943947
826,826,826,6.715900095,12.72050622,28.98025069,211.8501106,152.4025006,17.24952347,2.305514322,98.003777
827,827,827,6.436525585,25.87060564,29.04467201,82.6744557,131.1432278,17.14169173,3.012919572,45.08854156
828,828,828,6.026287156,33.2627392,32.49595768,164.9898386,118.3329609,12.86767635,9.084489214,38.41062677
829,829,829,7.086497626,13.2201686,21.44461657,50.92997503,61.11412576,14.36771933,7.115616993,87.80423417
830,830,830,6.668665852,32.51411248,34.64764209,135.3342737,195.1390446,18.74576752,7.194767838,77.10543644
831,831,831,5.726464934,46.7016474,26.84378088,211.8889526,174.7508844,15.25490827,8.623210272,19.37571647
832,832,832,6.803215664,38.83519678,30.62222271,87.7954877,161.0135818,2.494004616,8.108865182,59.28923618
833,833,833,6.36091195,47.8799818,25.04383301,80.34178542,124.6871505,13.35475139,4.230647891,67.82505063
834,834,834,5.698549812,14.95688569,17.30756245,280.6977322,170.2420546,18.00387324,4.386540563,21.17078559
835,835,835,6.460923378,25.4143502,15.85847084,138.4521252,137.6424087,14.28861598,8.538834449,16.3634307
836,836,836,6.784747943,32.49532402,23.08300893,127.204359,73.49262334,12.10896869,2.190516476,54.91084553
837,837,837,5.638395193,21.47967827,30.92716335,209.7300437,126.6100414,11.00856878,5.8527865,22.20408752
838,838,838,7.157980085,42.81086685,22.00113004,293.7385957,66.55231585,19.54460314,7.974474547,38.89415891
839,839,839,7.127868517,15.79412785,16.09612574,119.198558,177.9408679,19.20963606,9.552966185,41.02358879
840,840,840,7.190461746,14.13440973,22.76350208,78.92343738,105.9078942,11.79024713,8.948456907,82.2219586
841,841,841,6.133529332,16.02405164,30.41129426,90.60381432,161.5142257,19.70128638,2.460207689,56.17795139
842,842,842,7.310939156,48.42286083,17.71267936,250.7535041,185.6127229,17.95359629,5.581952844,40.63571944
843,843,843,6.640065637,45.20996955,24.72022083,237.3108345,170.9428024,15.55733057,8.67857047,61.89421922
844,844,844,6.71923506,38.66897816,20.57385179,146.4682097,190.7009507,3.319670423,8.926303622,99.80400751
845,845,845,6.563127562,12.60053223,24.95391718,279.7206633,177.9427366,6.678252066,8.226882798,52.75509172
846,846,846,7.076940602,29.04768792,29.77086616,200.1336918,142.1704462,18.75894506,9.35906769,52.14759351
847,847,847,6.418542552,13.28646771,27.6345914,289.726685,178.3364622,13.96442915,2.903678579,80.4390018
848,848,848,5.75958088,13.79729936,26.16387249,55.69762417,84.36062397,6.283187565,8.876932781,37.18482845
849,849,849,5.77642404,45.9518433,32.35273633,164.9787773,117.4724669,15.64532066,7.23501038,45.26075404
850,850,850,5.809165008,41.70588149,31.01213114,188.4495924,91.19399722,10.05650559,1.550277552,19.17551485
851,851,851,6.928376011,33.77177082,29.25283003,157.1559694,162.580886,12.73775884,7.337446001,39.76280209
852,852,852,6.724043554,13.51143497,31.33423988,273.45107,194.1115256,7.235556944,4.197256907,0.027309979
853,853,853,6.309721023,49.42798666,25.05741335,284.8081688,173.5551668,6.156005492,1.575844893,85.58498001
854,854,854,5.933374189,15.98329641,23.05705939,144.2965156,171.238463,6.859304579,8.377040345,6.895357264
855,855,855,6.439602201,33.984249,31.05771923,282.3691596,91.65063198,9.227933218,4.153765648,36.48930066
856,856,856,6.147741167,35.49289418,23.3040043,182.6040848,165.0587401,12.97163583,7.134929627,61.29647429
857,857,857,7.447254395,46.50982441,34.25693724,78.49867069,157.832859,6.956886101,3.734108318,89.50994837
858,858,858,5.566819612,25.59274052,34.78708467,69.76338538,146.1887777,5.874031122,1.865551967,34.52095478
859,859,859,6.290480232,21.32273889,15.4020741,123.5329332,181.436558,4.608017315,2.147743789,59.98197612
860,860,860,6.556830652,37.32326979,34.1833616,58.35686145,117.9605231,17.25731627,2.07622854,57.28348027
861,861,861,7.017647912,31.91711874,31.48208651,216.7431634,91.40515413,17.08842733,7.389833346,55.9579002
862,862,862,5.67704582,42.03611845,20.47848649,158.81516,173.7746156,19.40822001,3.391640204,53.73013549
863,863,863,6.939098484,12.69588622,18.58037284,259.1103392,69.65678281,6.958310642,3.274160535,79.63802619
864,864,864,6.597313805,14.25128647,25.24175482,253.3284784,54.53495935,3.157536257,1.359304679,68.22015801
